"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"Ubr5","0.606912637828668","0.0305555555555556","20","18","1.54710877554915"
"Senp1","1","1","20","6","0.0316676875363501"
"Med23","1","0.611111111111111","20","16","0.145515142391252"
"Ufl1","1","0.611111111111111","24","4","0.164820575907308"
"Ftcd","1","1","20","8","0.503173854195097"
"Ints2","1","1","20","16","0.146781232650106"
"Api5","1","1","24","6","0.21044179893749"
"Tgm2","1","1","20","0","0.177167041162917"
"Ppil2","0.839847417840376","0.183333333333333","20","18","0.667396746736571"
"Phip","1","0.611111111111111","24","8","0.159626421196952"
"Brix1","1","1","20","18","0.0790471145094901"
"Dhx33","1","0.611111111111111","24","18","0.0570931947937429"
"Glg1","1","1","20","6","0.359079014357953"
"Acadvl","0.606912637828668","0.0305555555555556","24","6","0.534061624333175"
"Ncbp3","1","1","20","8","0.0672220943695337"
"Luc7l","0.839847417840376","0.183333333333333","24","4","0.259096910636303"
"Pdzk1","0.839847417840376","0.183333333333333","20","8","0.419143992215809"
"Terf2","0.839847417840376","0.183333333333333","24","6","0.28927401912073"
"Ddx56","1","0.611111111111111","20","14","0.0982316606646573"
"Acacb","0.839847417840376","0.183333333333333","24","4","0.415873282249973"
"Pdia3","1","1","20","6","0.153413322287467"
"Smarcd2","1","1","20","0","0.240675259275222"
"Ssrp1","1","0.611111111111111","24","6","0.320149983068692"
"Xpc","1","0.611111111111111","24","6","0.229758491882931"
"Ppp1ca","1","1","20","8","0.0685161434159242"
"Ckap4","1","1","24","12","0.158491884510903"
"Cyp2c40","1","0.611111111111111","24","10","0.10159117214626"
"Pspc1","1","1","20","8","0.241055525281112"
"Abcb4","1","0.611111111111111","24","0","0.214406000111305"
"Baz2a","0.839847417840376","0.183333333333333","20","16","0.380559343243602"
"Abcc9","1","0.611111111111111","20","10","0.144290831650486"
"Iws1","1","1","24","12","0.0347499626717159"
"Fga","1","1","24","4","0.301793956285042"
"Hsd17b2","1","1","24","12","0.148490450350298"
"Ddx31","1","1","20","18","0.132591289848393"
"Zfx","1","1","20","0","0.313791380197071"
"Utp4","1","0.611111111111111","20","18","0.279207510108752"
"Eef2","0.839847417840376","0.183333333333333","24","22","0.175041444442571"
"Lig3","1","1","24","6","0.296965047017703"
"Nomo1","1","1","20","4","0.157094121357124"
"Pcid2","1","0.611111111111111","20","6","0.145125983037556"
"Ttf1","1","0.611111111111111","20","14","0.102600817023222"
"Gatad2b","1","1","24","6","0.242985426258402"
"Chd8","0.606912637828668","0.0305555555555556","20","18","1.65030788788778"
"Krt5","1","0.611111111111111","24","6","1.0015886456118"
"Nol10","1","0.611111111111111","24","22","0.224290355880888"
"Tnrc18","1","1","20","0","0.215423481417357"
"Scaf1","0.839847417840376","0.183333333333333","20","6","0.0977341543384916"
"Rbm27","1","1","20","16","0.185584797371303"
"Snrpd2","1","1","24","10","0.0511463676028428"
"Ints12","0.839847417840376","0.183333333333333","24","4","0.130994298632307"
"Ice1","0.839847417840376","0.183333333333333","20","0","0.255544202277617"
"Tmem201","1","1","20","18","0.0737685921831847"
"Elavl1","1","1","20","2","0.175998352415656"
"Brd2","1","1","20","2","0.313622716778634"
"Kri1","0.839847417840376","0.183333333333333","24","20","0.19876968110617"
"Cyp7b1","1","1","20","18","0.391614838084929"
"Wrnip1","1","0.611111111111111","24","8","0.214069166931347"
"Gapdh","1","0.611111111111111","24","6","0.473963467015378"
"Rbm12b2","1","1","24","18","0.24039722425302"
"Baz2b","1","1","20","0","0.313078634135084"
"Zbtb11","1","1","20","18","0.313789525957203"
"Fmo1","1","0.611111111111111","20","6","0.260215223509528"
"Ugt1a6","1","1","24","6","0.288614742358261"
"Taf6","1","1","20","0","0.148754564006225"
"Dpp4","1","0.611111111111111","20","8","0.184199185960449"
"Rbm12b1","1","1","24","18","0.290683204534507"
"Dnmt1","1","1","24","6","0.252843003240939"
"Wiz","1","1","20","0","0.162165017641633"
"Npm1","1","1","20","8","0.480542394322112"
"Parp1","1","1","20","0","0.170848337791529"
"Ugt1a7","1","1","20","0","0.619852644518513"
"Selenbp2","0.839847417840376","0.183333333333333","20","18","0.794274101007734"
"Helz2","0.839847417840376","0.183333333333333","20","0","0.569872165067848"
"Ilf2","1","1","20","0","0.284824437563012"
"Utp3","1","1","24","22","0.0997614744488285"
"Atp5f1a","0.839847417840376","0.183333333333333","20","6","0.283812094752907"
"Cyp4v2","1","1","24","6","0.154573895617358"
"Chd6","0.839847417840376","0.183333333333333","20","18","1.39873795059751"
"Utp15","0.839847417840376","0.183333333333333","20","16","0.241161134032191"
"Baz1a","1","1","20","16","0.468104127059356"
"Col6a1","0.839847417840376","0.183333333333333","24","2","0.363484978372005"
"Trim28","1","1","20","0","0.20957510376724"
"Med1","1","1","20","16","0.217910175131611"
"Srpra","1","1","20","6","0.187848513391596"
"Psip1","1","0.611111111111111","24","6","0.297965875698249"
"Scaf4","1","0.611111111111111","24","6","0.383154181494377"
"Ap2b1","1","0.611111111111111","20","4","0.128069686881835"
"Luc7l2","1","0.611111111111111","20","18","0.324420928391853"
"Fndc3a","1","1","20","10","0.0951994283445017"
"Copa","1","0.611111111111111","24","20","0.212258011673846"
"Wdr12","1","1","20","18","0.103406739330463"
"Zc3h4","1","1","20","0","0.36850424589592"
"Bcap31","1","1","20","10","0.113825455236811"
"Hspa9","1","1","20","10","0.195137252237506"
"Zcchc7","1","1","20","18","0.275676203247418"
"Cyp2d9","1","0.611111111111111","20","6","0.472897387891174"
"Atp2a1","1","1","20","18","0.910977226776174"
"Ppie","1","1","20","0","0.0622099893089132"
"Phrf1","1","1","20","10","0.108260702779173"
"Hadhb","1","0.611111111111111","20","6","0.250688944178035"
"Lamc1","1","1","24","6","0.862849305488109"
"Fgg","1","1","20","18","0.104126141029951"
"Itgb2","1","1","20","12","0.29137886020004"
"Rps4x","1","1","20","16","0.0952442225984784"
"Smc6","0.839847417840376","0.183333333333333","24","12","0.174251093644057"
"Sdha","1","1","20","6","0.291618054202982"
"Cyp2a5","1","1","20","4","0.129478351352299"
"Ccdc47","1","0.611111111111111","20","8","0.0811491152385184"
"Cdk12","1","1","20","14","0.164434096547294"
"Hdgfl2","1","1","24","6","0.237668675227205"
"Ptgs1","1","1","20","18","0.173926785937086"
"Dmap1","1","1","20","18","0.20558780246528"
"Cstf2t","1","0.611111111111111","24","20","0.152557109324769"
"Myo18a","1","1","20","10","0.0802152547561739"
"Krt6a","1","0.611111111111111","24","6","1.02332737586586"
"Nifk","0.606912637828668","0.0305555555555556","24","16","0.161260368816315"
"Sdad1","0.606912637828668","0.0305555555555556","24","18","0.286235961761755"
"Wtap","1","1","20","8","0.309387034234381"
"Ints8","1","1","20","16","0.253608063612241"
"Pcyox1","1","0.611111111111111","24","10","0.0817610384826126"
"Tns1","1","0.611111111111111","24","4","0.475224992365075"
"Leo1","1","1","20","0","0.26044770027025"
"Cyp4b1","0.606912637828668","0.0305555555555556","24","6","0.334447064719466"
"Bub3","1","1","20","2","0.241594117422169"
"Pelp1","0.839847417840376","0.183333333333333","20","16","0.262541208285109"
"Cdk11b","0.839847417840376","0.183333333333333","24","2","0.0693566227373252"
"Hnrnpf","1","0.611111111111111","20","0","0.332868415288248"
"Ctnnb1","1","1","20","14","0.198767300653026"
"Znf512","1","1","24","6","0.111617273719934"
"Hnrnpul1","1","1","20","14","0.200222545740137"
"Prpf31","1","1","20","2","0.0810566277466217"
"Ugt3a2","1","0.611111111111111","24","6","0.0310530054222134"
"Anpep","0.839847417840376","0.183333333333333","20","18","0.310541865476989"
"Srsf4","1","1","24","18","0.192156422167275"
"Pogz","1","1","20","0","0.258388944648274"
"H4c1; H4c11; H4c12; H4c14; H4c16; H4c2; H4c3; H4c4; H4c6; H4c8; H4c9; Hist1h4m","1","0.611111111111111","24","8","0.161699125556732"
"Tcf20","1","1","24","6","0.372828558044778"
"Sardh","1","1","20","10","0.110171635396695"
"Hsp90ab1","1","1","20","16","0.0888503145036098"
"Atl3","1","1","20","4","0.173279654186049"
"Mogs","1","1","20","10","0.101614807600924"
"Cyp2d10","1","0.611111111111111","20","6","0.304697576065721"
"Akap13","0.606912637828668","0.0305555555555556","24","18","0.284666469118433"
"Stat5b","1","1","20","0","1.85670233825053"
"Kpna6","1","1","24","6","0.0814105027840887"
"Rbm26","1","1","20","2","0.283362617463945"
"Cyp8b1","0.839847417840376","0.183333333333333","24","6","0.286853358235541"
"N4bp2l2","1","1","20","10","0.624351700266934"
"Dhrs1","1","1","20","12","0.190556235458336"
"Ccar2","1","1","20","0","0.099847090369034"
"Fip1l1","1","1","20","2","0.207040068425771"
"Rrp7a","1","1","20","4","0.402579299028693"
"Atp5f1b","1","0.611111111111111","20","6","0.345000568411755"
"Rbm22","1","1","24","18","0.0305707153658412"
"Ddx1","1","0.611111111111111","20","16","0.256942720275643"
"Poldip3","1","0.611111111111111","24","6","0.219315966021965"
"Actn1","0.839847417840376","0.183333333333333","24","22","0.632719029742163"
"Sel1l","0.606912637828668","0.0305555555555556","24","8","0.133853931881386"
"Spout1","1","0.611111111111111","24","18","0.188039628293929"
"Farsb","1","0.611111111111111","20","16","0.626079191489944"
"Kif2a","0.839847417840376","0.183333333333333","20","18","0.459342910565534"
"Tap2","1","1","20","12","0.408922077048143"
"Nup43","1","1","20","12","0.225910520694083"
"Senp7","1","0.611111111111111","20","6","0.165898577118082"
"Gpatch1","1","1","24","0","0.214579136970313"
"Svil","1","1","20","6","0.461180107573001"
"Thoc3","1","1","20","0","0.126815234863654"
"Ddx52","0.839847417840376","0.183333333333333","20","18","0.25336867773873"
"Setd1a","1","0.611111111111111","24","6","0.229794531774088"
"Ppp1cb","1","0.611111111111111","24","6","0.119414431535438"
"Lman1","1","1","24","6","0.150605799188524"
"Ppan","1","1","20","18","0.163990523176023"
"Gsn","0.606912637828668","0.0305555555555556","24","0","0.33026827038"
"Asph","1","1","20","4","0.0718771839062613"
"Ddx42","1","1","20","2","0.297521065275017"
"Cyp3a13","1","1","20","18","0.28573937939097"
"Zfhx3","1","1","20","0","0.520412943183195"
"Clmn","1","1","20","8","0.249035006930946"
"Zcchc8","1","1","20","2","0.214411139313487"
"Emsy","0.839847417840376","0.183333333333333","20","18","0.596927672744571"
"Aldh3a2","1","0.611111111111111","24","6","0.220185965063118"
"Ap1b1","1","0.611111111111111","24","4","0.159194232461649"
"Znf687","1","1","20","18","0.217427268718633"
"Sec13","1","1","24","12","0.108761906609464"
"Gnl3l","0.839847417840376","0.183333333333333","20","6","0.264918587909002"
"Srsf7","1","1","24","18","0.218392484373558"
"Cpt2","1","0.611111111111111","20","8","0.463807481954918"
"Rps3a","1","1","20","2","0.0963306721217821"
"Cyp2c23","1","1","20","10","0.301590085712315"
"Mrto4","1","1","20","18","0.126226377961185"
"Hsd11b1","1","1","20","18","0.0569231516670753"
"Cwf19l2","1","0.611111111111111","20","16","0.529520155250243"
"Trmt1l","0.606912637828668","0.0305555555555556","20","18","1.59401219691582"
"Actl6a","1","1","20","0","0.116574362266423"
"Rpn2","1","1","20","10","0.230686207188885"
"Hspa2","1","0.611111111111111","20","0","1.44873958206689"
"Ints9","1","1","20","16","0.233034569595873"
"Farsa","1","0.611111111111111","20","16","0.616532733701464"
"Selenbp1","1","1","20","0","0.253073919357761"
"Crocc","1","0.611111111111111","20","8","0.985638802712483"
"Lemd2","0.839847417840376","0.183333333333333","20","10","0.151281153314154"
"Zkscan3","1","1","20","0","0.562140892892829"
"Knop1","1","1","20","10","0.156737507412528"
"Cct8","1","0.611111111111111","24","0","0.439723774163587"
"Nfix","1","1","20","18","0.329191243097583"
"Rtcb","1","0.611111111111111","20","16","0.0894530913817498"
"Nsun2","0.839847417840376","0.183333333333333","20","18","0.41108268833826"
"Ints11","1","1","20","16","0.256784219322757"
"Tex10","0.839847417840376","0.183333333333333","20","16","0.382994430984495"
"Brd8","1","0.611111111111111","20","0","0.170583745777271"
"Krt19","1","0.611111111111111","24","8","0.451767477985817"
"Setx","1","0.611111111111111","20","16","0.614752354205084"
"Stat5a","1","1","20","12","1.39510248348686"
"Rnf169","0.606912637828668","0.0305555555555556","20","18","0.537259503240283"
"Smndc1","1","1","20","16","0.0838152910799616"
"Rrs1","1","1","24","6","0.118851539620539"
"Srrm1","1","1","24","10","0.151149458657049"
"Srsf9","1","0.611111111111111","24","20","0.142716486421287"
"Nup37","0.839847417840376","0.183333333333333","24","6","0.257813690995201"
"Sugp2","1","0.611111111111111","20","18","0.354293553335324"
"Zmpste24","1","1","20","18","0.0689972601136164"
"Dnaja1","0.606912637828668","0.0305555555555556","20","18","0.759298258416313"
"Dnajb6","0.606912637828668","0.0305555555555556","20","18","0.585885322408618"
"Aldh1l1","0.606912637828668","0.0305555555555556","20","6","0.262432710975542"
"Leng8","1","1","20","8","0.221709949533641"
"Cul4b","1","1","20","6","0.419629469820517"
"Ttc14","1","1","20","16","0.188190460722012"
"Etfdh","1","0.611111111111111","20","6","0.440707486456698"
"Ptprc","1","1","20","10","0.708839492374122"
"Acaca","0.839847417840376","0.183333333333333","24","2","0.445730716672374"
"Fnbp4","1","1","20","4","0.12940716688373"
"Pzp","1","1","20","6","0.325762008827327"
"Apmap","0.839847417840376","0.183333333333333","24","8","0.132926306395212"
"Aatf","1","1","20","18","0.206130062767559"
"Nup35","0.839847417840376","0.183333333333333","24","8","0.3212631261825"
"Cpsf4","1","1","24","0","0.314819801998125"
"Rnf40","1","1","20","2","0.379732216903745"
"Cyp2c39","1","1","20","10","0.759899662300375"
"Snrnp70","1","1","24","18","0.261547024356663"
"Wdr18","0.839847417840376","0.183333333333333","20","16","0.376934351965836"
"Sp100","0.606912637828668","0.0305555555555556","20","16","0.339201218330853"
"Ascc3","1","0.611111111111111","20","16","1.18367169838826"
"Nfib","1","1","20","0","0.206438755949795"
"Prkdc","1","1","24","0","0.349012731783509"
"Stt3a","1","1","20","10","0.246675678832068"
"Ssb","0.606912637828668","0.0305555555555556","20","18","0.283745083270321"
"Hsd3b3","1","0.611111111111111","24","8","0.128136093651528"
"Nsd3","1","1","20","0","0.365237509782721"
"Mki67","1","1","20","0","0.655906783270563"
"Hook1","1","1","24","22","0.883698928022835"
"Pwp1","1","1","20","16","0.265061783601667"
"Dnaja3","1","1","20","18","0.219723885434421"
"Plxnb2","1","0.611111111111111","20","8","0.310708595234958"
"Col6a6","1","0.611111111111111","20","18","0.826240085294645"
"Zfpm1","0.606912637828668","0.0305555555555556","20","18","2.20903307223406"
"Itprid2","1","0.611111111111111","20","6","0.174654213697006"
"Usp7","1","1","24","10","0.30197504007668"
"Ppp1cc","1","1","20","2","0.182209629218482"
"Gpatch4","1","0.611111111111111","24","22","0.353465195391998"
"Cyp51a1","1","1","24","6","0.143869705950503"
"Hsd17b13","1","1","20","10","0.231057360372106"
"Pm20d1","1","1","20","10","0.127679030357569"
"Mtdh","1","1","20","10","0.1704695511546"
"Tuba1c","0.839847417840376","0.183333333333333","24","14","0.491753637929594"
"Pon3","1","1","24","12","0.137407743218244"
"Mta3","1","1","20","0","0.220409815747997"
"Ubn2","1","0.611111111111111","20","18","0.47045187040759"
"Ccnt1","0.606912637828668","0.0305555555555556","24","4","0.350952311717671"
"Pcbp2","1","1","20","0","0.492856760679917"
"Rnf6","1","1","20","6","0.121254655129181"
"Cyp4a14","1","1","20","8","0.615679894363687"
"Chd5","1","1","20","2","0.773659688566727"
"Taf5","1","1","20","16","0.163810779438582"
"Tap1","1","1","20","10","0.379748251003916"
"Ass1","1","1","20","8","0.24018278339416"
"Dimt1","0.839847417840376","0.183333333333333","20","8","0.298028916902132"
"Bcas2","1","1","24","10","0.0915451862652158"
"Senp3","1","1","24","22","0.196037827674749"
"Ctnnd1","1","1","20","8","0.333191236079348"
"Rdx","0.606912637828668","0.0305555555555556","20","8","0.342590205044937"
"Plg","1","0.611111111111111","20","0","0.246749754215346"
"Col6a2","1","1","24","6","0.517737923336939"
"Zhx1","1","0.611111111111111","20","0","0.400856580909809"
"Fbxo38","1","1","24","6","0.175022567892289"
"Igtp","1","1","20","12","0.29970812101599"
"Pgrmc2","1","1","20","6","0.123618054279576"
"H2bc9","1","1","24","12","0.763790589515782"
"Tmx3","0.839847417840376","0.183333333333333","20","8","0.221298343048032"
"Cic","0.839847417840376","0.183333333333333","20","18","1.64945528245277"
"Tuba4a","1","0.611111111111111","24","18","0.2682369205849"
"Mup11","1","1","24","6","1.05542218274103"
"Epc1","0.839847417840376","0.183333333333333","20","16","0.236980379476833"
"Ptbp3","1","1","20","0","0.25668514987542"
"Ddx47","1","1","24","22","0.131507027199358"
"Tbl2","1","1","24","6","0.135829370224087"
"Rbm4","0.839847417840376","0.183333333333333","24","6","1.42851149012874"
"Ppib","1","1","20","10","0.208978619896851"
"Eef1a2","1","1","24","6","1.57308448086749"
"Kdm2a","1","1","24","6","0.224130954771912"
"Usp3","1","1","24","6","0.25657306278355"
"Nop10","1","1","20","10","0.234481548123456"
"Ppp2cb","1","1","20","14","0.206611060759411"
"Cyp2c70","1","1","20","18","0.15705514854932"
"Rbm4b","0.839847417840376","0.183333333333333","20","6","0.107317133201739"
"Nepro","1","1","20","10","0.150355844663936"
"Eloa","0.606912637828668","0.0305555555555556","24","4","0.433541629958593"
"Wdr74","1","1","24","22","0.0503200295864548"
"Kmt2a","1","1","20","0","0.240069137723876"
"Gtf3c5","1","0.611111111111111","20","0","0.360929632777563"
"Eif5b","1","1","24","6","0.591747921514164"
"Gtf3c2","1","1","20","18","0.277394432928918"
"Mup1","1","1","20","0","1.40476778853242"
"Tra2b","1","1","20","14","0.180484999657564"
"Wdr82","1","1","20","8","0.138836940098599"
"Rexo4","0.839847417840376","0.183333333333333","24","18","0.194684715660105"
"Bmal1","1","0.611111111111111","24","8","0.737768297516434"
"Brwd1","1","1","24","6","0.283322198949783"
"Ahcy","1","1","20","6","0.348201754920632"
