"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"Snd1","0.183333333333333","0.839847417840376","24","4","0.227871818510967","3.70597888292352","0.443976996149477","0.119800195892978"
"Nup50","1","1","20","10","0.203612285504191","6.77978689478638","0.0382990433894983","0.00564900401500083"
"Ddx3y","1","1","20","0","0.197615189615173","-0.11566043271024","0.0888827564837514","0.0888827564837514"
"Glyr1","1","1","24","6","0.177001740628578","5.20212829844396","0.0256874320075778","0.00493786975904868"
"Myo1b","1","1","20","8","0.359290346596592","4.06978696994787","0.250113635982607","0.0614561985257452"
"Rif1","0.611111111111111","1","20","4","0.189013025339804","2.2379899215507","0.344138605766115","0.153771293808"
"Rbm28","1","1","20","10","0.0308217412564674","5.91492568573246","0.0354265757749353","0.00598935264062381"
"Smpd4","1","1","24","6","0.105709397865915","6.5195736909296","0.0892895074032933","0.0136956052092053"
"Gnl3","0.183333333333333","0.839847417840376","24","18","0.287784599960419","5.92874363715356","0.410890458076382","0.0693048111410084"
"Kmt2d","1","1","20","16","0.204475390474025","1.03200266457772","0.256752332931475","0.248790377916839"
"Rbm19","0.183333333333333","0.839847417840376","20","16","0.239403546160024","5.0457648917019","0.353103160446166","0.0699801056975262"
"Ktn1","0.183333333333333","0.839847417840376","20","8","0.323212697996818","2.5469146365594","0.281553192378048","0.110546772293238"
"Egfr","0.611111111111111","1","24","12","0.290631657411306","4.22133886584226","0.238227146520984","0.0564340258131474"
"Ddx51","1","1","20","12","0.179475613447644","6.16075712015896","0.129908407499275","0.0210864354762816"
"Fmo5","1","1","20","4","0.0645526527824691","7.4429192692146","0.0448878850191464","0.00603095148496527"
"Xrn2","1","1","20","10","0.0836763240175536","4.99106314129215","0.0306222254955674","0.00613541136000124"
"Seh1l","1","1","20","6","0.195218380549277","6.19039370919478","0.158821170235629","0.0256560693384861"
"Nop2","1","1","24","22","0.117668367983271","6.4711015361761","0.0587319205396902","0.00907603136983013"
"Hspa5","1","1","20","4","0.108644275336942","6.36194248024664","0.104279829725443","0.0163911934207553"
"Ppp1r10","0.611111111111111","1","20","2","0.175334156021934","4.18130068704637","0.192137530524375","0.0459516176675874"
"Ehmt1","0.0305555555555556","0.606912637828668","20","18","0.204196960651856","2.49429281954778","0.216453434580861","0.0867794802937791"
"Cltc","1","1","20","2","0.259220106623194","2.72063347530103","0.213075890090767","0.0783184842887337"
"Gatad2a","1","1","24","6","0.127724473198714","3.77051156224978","0.123341895792336","0.0327122444145857"
"IntS13","1","1","20","16","0.216736950207975","4.63836602565884","0.232736375753251","0.0501763712621608"
"Hdac1","1","1","20","0","0.198198225049905","4.74611096043196","0.101484833972607","0.0213827352159863"
"Actn4","1","1","20","4","0.220154178896045","2.00619089628756","0.11897308518322","0.059302973312948"
"Utp6","0.611111111111111","1","20","18","0.281312372444541","6.06488160248687","0.231858894933801","0.0382297479374912"
"Arid5b","1","1","20","16","0.41425923473665","2.43011310341065","0.511145707981774","0.210338237864067"
"Ruvbl2","1","1","20","16","0.143383916258544","5.11252200631488","0.182682359346158","0.0357323370188945"
"Cyp2c54","0.183333333333333","0.839847417840376","24","6","0.353896044608553","3.98256493298404","0.268181115715938","0.0673387930212592"
"Acaa2","1","1","20","12","0.147152856202151","6.13755530020561","0.0458500492951837","0.00747040915356766"
"Vcp","0.611111111111111","1","24","2","0.106749103818503","3.91120755990923","0.161797083057969","0.0413675522404962"
"Myh14","0.611111111111111","1","24","6","0.39151056896596","0.560722324252703","0.462935427847375","0.462935427847375"
"Pes1","1","1","24","18","0.0619208956951279","6.49263211453765","0.209223738191217","0.0322247948906183"
"Znf106","0.611111111111111","1","20","4","0.0386548589134857","2.05469747053377","0.275942846981799","0.134298528585873"
"Ftsj3","1","1","20","18","0.168975843848248","6.09255489978505","0.0694163277371151","0.011393631880045"
"Htatsf1","0.611111111111111","1","20","2","0.344333958523416","2.25333215154095","0.401550108165864","0.178202804185464"
"Las1l","0.183333333333333","0.839847417840376","20","16","0.324517414214371","4.90250664268812","0.352606353106394","0.0719236869637477"
"Abcb11","1","1","20","4","0.129112223394552","3.69088826727504","0.103431542829606","0.0280234825168439"
"Aqr","1","1","20","16","0.237445047506192","5.17668777101163","0.220770699278773","0.0426470957964748"
"Mia2","1","1","24","22","0.166572356578682","3.90061834422622","0.111156009154263","0.0284970226115044"
"Dhx8","1","1","20","14","0.186474649180332","4.4220894790479","0.070013419403628","0.0158326555207341"
"Ppwd1","1","1","20","16","0.205704300318605","3.96522803790194","0.194014145902376","0.0489288747199095"
"Hdac2","1","1","20","0","0.357534645803082","3.4266602166249","0.145212260828864","0.0423771986858655"
"Cmas","1","1","20","16","0.238358759511768","6.70721684109505","0.300756056063105","0.044840663898083"
"Hadha","1","1","20","8","0.235346125707797","5.36712380375297","0.125189150973876","0.0233251841305277"
"Slmap","1","1","20","10","0.117643004141207","4.74049481958615","0.102888859800416","0.0217042447500023"
"Kdm5a","1","1","20","18","0.097962309539901","2.77469905447552","0.0226656848000588","0.00816870022840843"
"Nkrf","1","1","20","16","0.231074493724454","3.99707990807463","0.174457782471177","0.0436463084259961"
"Cwc22","1","1","20","16","0.101135427323824","4.73978908604647","0.0527273322890198","0.0111244047639682"
"Alb","0.183333333333333","0.839847417840376","20","4","0.267177929134551","4.0122144771502","0.323802548229819","0.0807041971644072"
"Cyp1a2","1","1","20","4","0.266268525250507","6.2571632888701","0.0309139585111999","0.00494057084400977"
"Mga","0.611111111111111","1","20","0","0.483394667699204","0.681618549842014","0.358978431930172","0.358978431930172"
"Wbp11","1","1","24","18","0.0873455219452294","6.0607256686641","0.0482399957084797","0.0079594422096839"
"Zfr","1","1","20","2","0.253071011622289","4.58009936949108","0.130080397376012","0.0284012172841712"
"Rrp9","0.611111111111111","1","20","18","0.171097231307929","6.9418347970126","0.101298550235916","0.014592474928892"
"Sacm1l","1","1","20","10","0.11457431831764","5.69946176211911","0.0398778691106893","0.00699677807749031"
"Rae1","1","1","24","6","0.364049630036014","6.45879960752042","0.274301288051669","0.0424693913296645"
"Cgn","1","1","20","4","0.763192183079147","2.48106934190637","0.794496248860044","0.320223314778288"
"Ruvbl1","1","1","24","6","0.206468553570509","5.61080779763701","0.0747270330322113","0.0133184089933864"
"Slc27a2","1","1","24","6","0.0734917158255481","6.35186607327121","0.0105799241264854","0.00166564030230517"
"Taf1","1","1","20","16","0.127200831365286","2.56487736420602","0.208148342460965","0.0811533312920788"
"Rangap1","1","1","24","0","0.223583699368634","5.50956024072338","0.19586550964051","0.0355501167212565"
"Cyp2e1","1","1","20","18","0.35791530355634","6.94930600735685","0.286366068379361","0.0412078656597077"
"Pum3","0.0305555555555556","0.606912637828668","20","18","0.205901407629684","5.42294819719481","0.211385809889722","0.038979868920575"
"Syne3","0.611111111111111","1","24","16","0.0879121498125971","3.89454434300961","0.210769612478337","0.0541191969881282"
"Rpl4","0.183333333333333","0.839847417840376","20","16","0.217341077377167","6.66464646945313","0.238611240297427","0.0358025352719131"
"Larp7","1","1","20","16","0.080240324329277","3.86246721247376","0.0466410612760846","0.0120754581748832"
"Sfswap","0.183333333333333","0.839847417840376","24","10","0.209058535241371","4.06402479872943","0.178274922634107","0.0438665932082507"
"Mphosph8","1","1","20","10","0.132691774391797","4.32632480995866","0.0203771799501738","0.00471004393920403"
"Cyp2c29","1","1","24","10","0.172766625543436","6.0549604316171","0.160065956590915","0.0264355082743564"
"Cstf1","1","1","24","0","0.190161505889923","5.23845274794567","0.045373842529021","0.00866168785178315"
"Chd9","0.183333333333333","0.839847417840376","20","18","0.398880584809708","1.04940215191353","0.491202478314997","0.468078398180633"
"Stag1","1","1","24","6","0.223290243479451","2.84532499010184","0.0988495005392878","0.034741022864931"
"Lyar","1","1","20","10","0.0908759615326223","4.43063378265499","0.155547875728622","0.0351073646252506"
"Crnkl1","0.611111111111111","1","24","20","0.143910973295112","5.74036323740986","0.151287448569223","0.0263550305637951"
"Acta1","1","1","20","18","0.379369342594269","1.65579654579905","0.324206816079866","0.195801118743976"
"Tbl3","1","1","20","16","0.25152013315177","5.4612732283208","0.367651662688383","0.0673197709248153"
"Ehhadh","0.611111111111111","1","24","6","0.23560894880937","5.23541217869343","0.14734608407134","0.0281441229538707"
"Col14a1","1","1","20","16","0.432303933582189","2.94290640445076","0.553712175134716","0.188151473080251"
"Nktr","1","1","20","8","0.270992006379758","2.03915294507509","0.175528371119163","0.0860790611822888"
"Smarcc1","1","1","20","0","0.225686326200016","2.24143421802385","0.151774189981975","0.0677129798240459"
"Lbr","1","1","20","10","0.148893218888853","8.2264163148057","0.0983235029344249","0.0119521671614728"
"Strbp","0.611111111111111","1","20","18","0.417552248501993","1.59030255145882","1.03236319205948","0.649161501446669"
"Pml","1","1","20","0","0.124636078290345","2.6783416184216","0.407925900112231","0.152305403204178"
"Rsl1d1","1","1","24","12","0.177311540475212","7.24625162395619","0.14171290591919","0.0195567188766515"
"Srbd1","1","1","20","0","0.186715608371331","3.39092911315575","0.0404824972235743","0.0119384675623312"
"Usp39","1","1","24","10","0.0837318893221942","5.88097565043415","0.0694413728564373","0.011807798056656"
"Slu7","0.183333333333333","0.839847417840376","20","0","0.273572699163651","3.49844791734288","0.225766104112826","0.0645332185720515"
"Stab2","1","1","20","4","0.192365589875626","2.11696055732007","0.19741710222129","0.0932549742311714"
"Ehmt2","0.611111111111111","1","20","18","0.129183619066391","3.01193735991503","0.148380212108492","0.0492640431647882"
"Ints10","0.611111111111111","1","20","18","0.191243444690787","4.33113028972366","0.21262176529957","0.0490915190900748"
"Ndc1","1","1","24","12","0.154178769806181","5.20538740479871","0.102415909846826","0.0196749832207324"
"Kmt2c","1","1","20","16","0.630276864641454","-0.00531737514224941","0.785601206590079","0.785601206590079"
"Cyp4a12a","0.611111111111111","1","24","8","0.518075621537796","-0.479484760175046","0.556673925236453","0.556673925236453"
"Ddx50","0.611111111111111","1","24","14","0.232330141694213","4.92240273872036","0.216218284900297","0.0439253544208179"
"Puf60","1","1","20","16","0.19271849391271","5.65264880388594","0.180712694396286","0.0319695598764342"
"Med13","0.611111111111111","1","20","16","0.329447956419757","2.46277191304148","0.262213424233756","0.106470852150464"
"Rfc1","0.183333333333333","0.839847417840376","24","8","0.20888406091698","2.76908770874079","0.239341430189325","0.086433314998954"
"Rad21","1","1","24","10","0.12483768957899","3.5713674893123","0.0787872938518394","0.0220608195845482"
"Arid1b","1","1","20","2","0.276536382266376","2.19609908800094","0.0541600042626861","0.0246619128247018"
"Actg2","1","1","20","6","0.435206547651289","-1.34444944950663","0.22275175221133","0.165682504681059"
"Rbm39","1","1","20","0","0.0860257639390994","6.14257913543384","0.072551811097419","0.0118112944901108"
"Ino80","0.611111111111111","1","20","18","0.329394438474098","2.93002001928161","0.316671151692397","0.108078152916525"
"Ctnna1","0.611111111111111","1","20","6","0.374766188727475","3.43336237319469","0.460357895111362","0.134083689710564"
"Nup85","1","1","20","10","0.16580447732491","6.86474857844334","0.102650404182466","0.014953264931626"
"Nup62","0.183333333333333","0.839847417840376","24","8","0.13975739460698","6.41382460403614","0.152264710878482","0.0237400802607954"
"Rad50","0.611111111111111","1","20","6","0.343875137608923","1.10840956664382","0.41584220036435","0.375170165323895"
"Rbm34","1","1","20","16","0.0852355369519353","5.00729060441803","0.211951741290048","0.0423286280015462"
"Gtf3c4","0.611111111111111","1","20","18","0.203471597440151","3.24608429073737","0.204253088528088","0.0629229158068751"
"Calr","1","1","20","6","0.33974623280037","3.97199302959132","0.202124596474242","0.0508874499447544"
"Pcyt1a","0.183333333333333","0.839847417840376","20","14","0.393312639847204","7.28561998733498","0.773064040164769","0.106108202391647"
"Ddx41","1","1","20","16","0.172437386619839","4.76448009284177","0.16702592933831","0.0350564859299659"
"Mrc1","0.611111111111111","1","20","6","0.283687196103623","2.91058783593284","0.277948407336313","0.0954956259711127"
"Noc3l","1","1","24","12","0.0870787138460572","4.92145563282287","0.0815286073507762","0.0165659539439986"
"Cyb5r3","0.611111111111111","1","24","16","0.11982063187184","7.18543607265736","0.0857313894672831","0.0119312716166964"
"Ddx39b","1","1","20","8","0.0650317661649243","5.80991766199565","0.0217929274889985","0.00375098732148174"
"Cyp2c37","1","1","24","6","0.421389065496465","0.713751797174727","0.143969278233218","0.143969278233218"
"Afg2a","0.611111111111111","1","20","16","0.564632895966754","4.44854776906762","0.691546960516369","0.155454543014003"
"Sec63","0.611111111111111","1","24","6","0.149836114434113","4.06956577382613","0.227438384229435","0.0558876295088361"
"Arid2","1","1","20","0","0.347227775178641","2.43581452366631","0.190067172930598","0.0780302322216698"
"Stim1","1","1","24","12","0.0657074520990096","2.94676875728994","0.0701632021390859","0.0238102165178421"
"Zfp62","1","1","24","6","0.200625856668158","2.1110936072001","0.0730988017816066","0.034626035308096"
"Gulo","1","1","24","6","0.14721585231725","5.99857494738615","0.0558611721846713","0.00931240714246848"
"Nol6","1","1","20","10","0.173099688832073","4.80291164835787","0.0856722932430806","0.0178375742706765"
"Prpf19","0.611111111111111","1","24","12","0.151749506019396","8.02380435989809","0.150270081085675","0.0187280340279363"
"Rbbp7","1","1","24","6","0.246619176627842","3.79708025776837","0.0442683165851863","0.0116585148535164"
"Metap1","1","1","20","18","0.264841505725568","5.85587913352128","0.192925268805087","0.0329455687875641"
"Nol11","0.183333333333333","0.839847417840376","20","16","0.322026736237482","5.88546391497341","0.338529042071267","0.057519517061349"
"Snrnp40","1","1","24","10","0.0838529180022631","6.95047353409746","0.0168101007049097","0.00241855473910419"
"A1cf","1","1","20","0","0.416793537422997","4.70088403193081","0.337653025670239","0.0718275591094626"
"Xpo1","1","1","24","0","0.369221674999356","3.52755323708371","0.290147988569428","0.0822519092041538"
"Znf148","1","1","20","0","0.419123844140477","1.99564218793823","0.27096707588894","0.135779388472884"
"Ints7","0.183333333333333","0.839847417840376","20","18","0.27652569451951","3.92522547185593","0.245318979619737","0.0624980606537602"
"Smc5","0.183333333333333","0.839847417840376","20","14","0.273062727877836","2.82834754562688","0.248142769521838","0.0877341859579845"
"Cdc42bpb","1","1","20","16","0.237418324254326","1.25294285441407","0.288535580636268","0.230286305253083"
"Cyp4a12b","1","1","24","6","0.852771613671978","-3.15472012803115","0.13382135884706","0.0424194075594837"
