"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Wdr83"	0.55396445407802	0.563341295039915	-0.0865319104699296	0.820962150170526	1.16491702273304	1.05010205064263	0.864077333274828	1.16593090624762	0.902306289417741	1.48867515378667	1.42007117762912	1.62319551021482	0.449503808724344	0.60850995336801	0.324363319645247	0.608542652836459	0.166385423180095	0.884955879894825
"Pigs"	1.51624234385162	2.29713314407563	2.1316066741968	1.88772218374779	2.2328578325054	2.60630241229907	2.12513960416909	2.00905331500936	2.44879717019414	2.05896746875229	2.48853131228557	2.23706497015673	2.02602698564798	1.90006825320337	1.6548960983603	1.3576224713748	2.4777495885444	2.18335359646656
"Gpx1"	0.962309023629313	2.288785180514	2.55674544974938	1.21037950946277	1.36958308431727	2.30203356122581	1.65986716969478	2.22946710689338	2.27378197974878	1.5404213254237	1.24665017518438	2.35996686409806	1.31035651657846	1.94929381499999	2.13088091632029	3.44876652798976	3.25705814992922	1.90822760113135
"Tmod3"	1.21933987352192	1.74927001248534	2.39755220402296	1.5996079138616	1.42978216252786	2.51793955816529	1.86188130548977	1.63177810523602	1.93400301286146	2.00645713579095	2.26850255346924	2.11133928584837	2.06661653448305	2.39652406486471	2.35996378174432	1.57843335989871	2.08975219309109	2.06997415596691
"Irag2"	-0.788570903658854	0.295851505823236	0.935784601321782	-0.459359449065307	-0.214689473026027	0.674605781013359	-0.0439725020160537	-0.273814093912016	0.515277155755015	0.251493040648676	1.26120591188932	-0.110838478189695	0.0346569573691653	-0.112545141561259	-0.324081787026874	-1.18956322212244	0.624598748190671	-0.0525072812119234
"Osbpl8"	1.05643616377384	1.91994870660404	1.91689656618187	0.928593945203787	0.149807661915453	1.21967444600665	1.00476967246252	1.39474092869283	1.1889494066254	1.31403747328891	1.8288302895796	1.71020888699764	2.19877475635344	1.56751121491488	2.47919838037472	0.812459636051077	2.27840682666709	1.79535126457795
"Nmi"	0.904805402752554	1.66094524208193	1.5644938057414	-0.10588150006571	0.921988123083668	0.791634117166375	-0.0419753862309946	0.127029105255684	1.18472214533182	0.243283725021517	0.685709495671873	0.624167894610405	0.726584419316129	0.778298435816779	0.57942052911676	1.70017057167752	0.34752446316196	0.567105280871679
"Tmx2"	3.23071608119855	3.54145842545099	3.36697469039956	3.25485627357216	3.56254826152904	3.82736480509068	3.61744892450892	3.44928806810381	3.5345288480332	3.16230143749708	3.69894457664513	3.32443608678375	3.87227218521042	3.25721492479445	3.40371335468473	2.64916518844974	3.74641412392856	3.60235025572952
"Exosc2"	4.24267650441595	4.35827805855071	4.20844816088026	4.42125674878234	3.80044214779543	4.13334799160983	3.86134013551345	4.58127904812271	4.68316088178966	4.8617129847526	4.51655627642698	4.62079973419024	4.51828428379244	4.13047963810644	4.27791050683579	4.26324205676243	4.21552698131574	4.69977339187393
"Lamb1"	-2.91286072714118	-2.73596704963851	-0.0183544239394173	-5.96207145187296	-6.4635565306381	-2.28934765856272	-2.47121225500803	-1.49041377300056	-2.96680031053499	-4.74066691450189	-3.32391189508373	-1.22337766540581	-1.28116436755912	-3.75782160460658	-1.70244661294205	-6.73172020005856	-4.25568800813635	-2.18155491797119
"C2cd2l"	-1.70263173067135	-0.601327006274722	-0.197609957734141	-2.27175740914389	-1.11451564543109	-1.77041893747971	-0.280748148469609	-0.238644681834877	-0.558957156575644	-0.14274677595823	-0.761688863005833	-0.0915161910601476	-1.46528982348436	-0.389995362090431	-0.203700155253802	-4.06453181276384	-1.28308161800717	-0.728205459374625
"Clec4g"	1.42561255630761	2.03829993916013	2.01518482745465	1.06077244226449	1.80760418448636	1.4663964239153	0.912608572145956	2.06082838310417	1.67860102123142	1.0165641448376	1.43623489842371	1.0276279484893	1.36099236017494	1.93561798157957	1.64717050765436	0.718306429694067	2.06884824893302	1.90195188502879
"Cyp2j6"	-3.59516237374623	-2.96294601480237	-2.39671423779814	-6.22547521480736	-3.1437069265691	-2.3928104046019	-2.22406139341841	-2.13185029115515	-1.9077146140845	-6.37748278085042	-6.41191748131336	-4.24191125281782	-2.24148968347028	-2.18406744831013	-2.41846332779581	-3.74805001994527	-2.4978883983217	-5.42606138784714
"Fech"	0.735527404606604	1.31541208188835	1.8535134996897	0.601600514558008	1.48813949476423	1.70103392337962	1.32483618743505	-0.366048440623089	1.48428628151239	0.215781322134735	0.195498185397604	0.899548761589728	0.835212521191615	1.29895085268537	1.05696183313979	-0.177751852452197	1.8476946011033	1.09758406083701
"Tada3"	0.927274438400879	0.432684739160209	-0.233158298450348	0.349871301460968	0.867659709035966	0.50535010417714	0.906071786563569	0.689043007800215	1.10908013459762	0.282853628808621	0.00305864179969717	0.662479504412264	0.599763418076375	-0.031099789315217	0.497009751248083	1.46454299157564	0.682461047077329	0.0530495550467229
"Banf1"	7.45458730446748	7.39427354036593	7.4949115003863	7.25640650924471	6.95724976433624	7.34012941160334	7.36174167784062	7.0741914018745	7.06561626014289	7.08911638097771	7.58240087715729	7.38684452117303	7.11748735335114	6.93581689148729	6.94909090085454	6.80495423287626	7.07919295778336	7.63594353902595
"Slc25a13"	1.3193799959212	1.66375610053272	2.99102140975693	0.93994576507502	1.83505668716887	2.40416488797112	1.927820505162	2.24324784221322	2.11104673419652	1.67072851455835	2.54767939334617	3.35509488336318	1.75224617966682	2.42740323830509	2.14284818388525	1.71793371959751	2.41968309947215	2.49974466341444
"Ezh2"	0.771552649818624	0.70615106703919	0.0484205848744175	-0.0422498396892941	-0.124184542894422	-0.530923963821166	0.394896818256967	0.281504785288224	0.280844511071898	0.130069852991156	-0.492947488303439	-0.449868776247008	0.178789141284639	0.049684184060883	-0.224106389521253	0.344127004822283	-0.186361424611437	-0.0464511240069605
"Vdac3"	0.585730280857202	0.675012288363639	2.07590871467865	0.439143503161922	0.546728716537476	1.16369776956472	0.0712128383234365	0.77064515612194	0.558244240179988	0.116954743869329	-0.48581871911211	1.89745136422294	0.26811349184387	1.78133437179307	1.81497950446121	0.4388577468401	1.6437543618518	1.37624933816887
"H2-K1"	1.85772035962902	3.02848826617574	3.26679781714799	2.13727229661258	2.48315929932887	2.63077747991898	2.18338418935449	2.29552462261712	2.86231003058075	2.91025939686347	2.67990896869816	2.58852493951032	2.47819219536632	2.93519611433634	2.09226047505593	1.32572144770889	3.03751621098492	2.70743991915993
"Gfap"	0.390764667367517	0.123741206420963	0.254803817272606	0.232938382516647	0.0581823321991024	0.0934802116335405	0.534594580134925	0.2117833493486	0.974204397414397	0.257200167732034	0.209730547632198	1.81022793645765	0.927048773825579	0.234321265144718	0.0862078341150543	-1.54694558523438	0.482230226827856	0.411105682901013
"Fabp1"	2.72683361479745	3.35367970027794	3.60596130464432	3.72701803013096	2.21995396801579	4.21232002236474	3.3926091916928	4.04767772995054	3.02094660333499	3.15716249067891	3.4589070890865	3.74120015793867	3.37220410000944	4.09685536476383	3.63184124973001	3.03780221832366	3.55547994349403	3.89278142212813
"Spin1"	2.19202379712799	1.94549537970354	1.90464061490118	1.39712947622051	1.1369879377172	0.799173547451772	1.25189894170974	1.25798684862797	0.873012112027791	1.55414984116677	1.156404575559	1.43556736855346	1.74547883629096	1.42775490524373	1.38781254015085	1.82642325126584	1.82816371764719	1.26296572671117
"Tnpo1"	0.717602267260162	0.237912280162966	0.166003909604484	0.0842244798579337	-0.545105090091891	0.441339739123784	0.558873646665244	0.433407189922271	0.510354376959295	0.421445252674943	-0.0324166805794697	0.387121335712937	0.925113003037026	-0.423261134827275	0.417158265377335	0.95771606212163	-0.793914630848978	-0.334036293242789
"Lyn"	-0.517614118806542	-0.908078847075927	-0.268554817563018	0.493999431691648	0.0277149840698954	0.793922090547259	0.185101751120381	0.264199484610781	-0.807648555685763	0.421358178683327	0.545437962883142	0.811737129884733	-1.34815013152129	-0.256748665619394	-0.610034505804496	-0.288793731533566	0.696624247914375	0.244390048802959
"Cobll1"	0.168761714321981	0.790449618498876	0.645413788051584	0.215086177810925	-0.108799628172477	0.772246634278268	0.178735406889146	0.745557769942007	0.634847417979749	0.284897294432586	-0.261361213558562	0.615060161226555	0.367947445832041	0.327422803798871	0.0892829649345117	1.16365405958398	-0.215688384166665	-0.318756491353884
"Cyp2d11"	4.08100900077595	4.26951056169627	3.72801864948575	3.32359021162659	4.33845104660175	4.24617532317848	3.5090450874479	3.38451123601845	3.82540033347752	4.0939171006039	4.42255216019282	4.06403271199032	3.33480462083124	4.51723937487167	3.33360202221635	2.66241180071195	4.13205765092524	4.09297115679573
"Slc3a1"	-2.73060578880142	0.739410887240982	0.887663832266945	0.939367373420911	-1.09367327793038	-2.68317559717151	-4.6683266195005	-1.8561292538637	-0.736244445665566	-1.72453871595583	-1.13647140372606	-1.96328529723886	1.04640162962649	-1.46256606308226	-0.704317358934578	-0.829166808934961	-0.171817104760354	-1.06038181189006
"Rab8a"	2.51670299738211	3.14857338527067	2.8701389732616	2.9859466799327	2.10734962763226	2.54237937122825	2.84297607911093	3.22891607313019	2.86173089660699	2.74394018265579	2.83447713261158	2.94459140970581	2.94152487255898	2.80765570268584	2.47513917991772	1.60110421010487	2.52137237116533	3.15276807777512
"Coil"	1.64184423571701	2.07506613410148	1.02602998317496	2.32273017739485	1.5399676397373	1.53308100784634	1.78222082653587	1.25460218691293	1.81079755835607	1.81811152536667	0.155263825356787	1.37253580300786	1.25102813031049	1.6337335580792	1.58089940629619	1.44964643970822	0.458107138749707	0.796376542716466
"Rab18"	2.88610470408506	3.89403786055934	3.81148941496867	3.51942636148761	3.32035039655894	3.5014487159248	3.78887592788885	4.39060933489528	4.23551058897645	3.76021228381811	3.87337457857823	3.52697998336746	3.98368456691817	3.80614584446308	3.95027507486376	3.17374522462122	3.92275109940602	3.88939695239677
"Paxip1"	1.91241530130194	0.816067164134751	-0.400389328915217	0.768639360139815	0.612337153292607	1.17578732600245	0.775610778442985	0.615708064027007	0.384523905136501	0.123405391029884	-0.475620926231738	0.453050258915358	0.0980608461236727	-0.788728826585267	1.48551268574733	1.8874610140591	0.484637079388005	-0.669989664789789
"Mllt10"	1.38151586097915	0.853688318909722	0.454443806982638	0.520542881634892	0.381627237169194	0.105304947577405	1.23613360771866	0.870043794076061	0.23793843867659	-0.152068804835814	0.599875097304622	0.690309299366429	0.42865022704089	1.3588760388657	1.09902952245293	0.984213931298815	0.865696805669664	-0.0483866263334747
"Ttf2"	1.7554589976924	0.275901881889787	1.65434733183423	1.0693509311064	0.915117476798425	1.56832297824618	1.16371803317457	1.36720820376605	1.81776423234983	-0.309947011579116	0.919766856100182	1.02925007969415	0.379976727261798	-0.903354717996752	-0.0118519454643256	0.566077893765275	-0.100460549427151	-0.291320510027866
"Myl1"	-1.91817873545376	1.22261390226437	3.00996163475039	-6.05334649512681	-6.35029419387383	-5.64692237140482	-0.534512514704023	1.19871955670297	4.82114175719441	-4.96643401522877	-2.41223538125088	-0.812831209693211	-0.863138367009885	-5.19135246027568	-1.40424565842322	-5.5968331415289	0	-1.61862188710401
"Cyp4f3"	-1.23630092901023	0.614120506682994	0.0843737673842639	-0.855197446019648	0.0294393318116484	0.216342345353794	-0.741324300548584	0.186096732294406	0.137541434281601	0.342955321282709	0.654962654995355	0.429395118380373	-0.495797730112095	-0.201501422471161	0.384881513483847	0.202940452294456	0.759826780014311	0.374621814322161
"Polr1d"	2.14762302401638	0.783288755924744	1.41150928861001	1.5844462116614	1.97215287931337	1.87668241071523	1.53408917081411	1.79792918180693	1.58656297833036	1.27825546280082	0.847515501955701	1.1832791642696	1.27536591792179	0.927244336065321	1.42915085291795	1.82880352749044	0.86280045540299	1.09412759916653
"Amfr"	2.29490729994922	2.55483632072603	2.92296582821836	1.35199067654391	2.0671220517687	2.08091796888639	2.48623225497742	2.16020118874401	2.20754119765343	2.30224325912521	2.62172939631731	2.41176501766954	2.66372292427654	2.12045026399814	2.02320625737319	1.53512631687788	2.94293633436235	2.46366890615958
"Lnpk"	-1.06386406459979	-0.00220324679692752	0.286375335515277	-0.895290711994875	-0.889611343746424	-0.754611696641334	-0.0470086034632899	0.403445651655225	-0.61822761230173	-1.03817836895584	-0.0225940123317052	-0.642824417975483	-0.115745828559994	-0.371810770542208	-0.0146337765970941	-1.02362802366206	-0.142865031486171	0.251052958709554
"Sptb"	-5.08537715758707	-0.542532109860502	-1.10383672102715	-2.2693296953554	-2.22120224460213	-0.809633244444957	-2.6405103175093	-1.80665899225405	-1.63633982595278	-5.52242562072998	-1.50959879213643	-0.031157586863106	-3.08634706508801	-1.3479682050342	-1.71407922395489	-1.09756431637943	-1.84515977542508	-0.748336574025647
"Pex5"	1.05654669092286	0.681967740970702	1.15610286412825	-0.172491373070908	1.18634389785925	-0.0430883471956705	2.19092896819867	1.84903084041881	1.67352786377799	1.15222933346205	1.58392540190523	0.665522150130005	-0.165260727464059	0.29444837536364	0.00829150553807168	-0.2645086259583	1.02054134895615	0.0998383205753868
"Tapbpl"	1.55050031065593	2.23449419199945	1.99022835978931	2.18329156095112	2.02776004759714	2.63156089035524	2.34803932190533	2.27612453904422	2.3574869328014	1.97358720811267	2.27789773115366	2.26782949370353	1.85359086751006	2.23257791806959	1.86787285059974	1.32456360035955	2.8074860094832	1.88908109007424
"Rpl17"	4.50330597703237	4.60671817438621	4.77708059194766	4.16903281899007	3.80666303264929	3.65665186897451	4.79671402432395	4.8039335214145	4.70263043769017	4.44622879161046	4.59231335030784	4.5574955041551	4.52300716016059	4.22315840874648	4.24771548196717	3.64371134826724	4.36157005053584	4.48944619245506
"Golim4"	-4.29922619509805	-3.07693479187951	-2.00641286341442	-3.27498273984476	-3.28723874673116	-1.38508133023984	-2.41177548880171	-2.6893777226566	-0.942931788740808	-3.03555407346133	-3.80238319962705	-1.01616484960823	-3.1388379716072	-3.30954444819235	-0.859784107943764	-2.9254469790183	-2.29860108479039	-0.675398428342771
"Tmt1b"	6.76148463933413	6.92747176329036	7.21499997081283	6.88945177982958	7.20291529056882	7.20661360208835	7.33211907413956	7.04054183456659	7.13031479805458	6.58449414152955	7.21427822487011	6.96767809514902	6.758192616355	7.23950736226648	6.70327309298307	6.12239569912126	7.28418511008829	7.4020792688948
"Tmcc2"	-1.00066804855499	-0.274236094469146	-0.257042931238686	-2.59789594134088	-1.19855527878121	-0.448548875903569	-0.512529048819388	0.0584544776624298	-0.523805131753786	-0.26103961389348	-0.278305709516232	-0.578725034154324	-0.782863569620126	-0.0440645075294377	-0.101561595400145	-0.720347278195444	0.196872780065412	-0.127154937150131
"Hspa1l"	-6.59213419828515	-4.84990134101274	-5.43042680089944	-6.21256591921326	-5.91470623698172	-5.51921880037809	-4.46207024322021	-4.80219830477265	-5.3503940796378	-5.31460233764061	-5.38027975991657	-5.67501657857643	-5.64863046607983	-4.99604899143321	-4.70612176381662	-5.12459545384871	-6.10355452470817	-6.95453908113684
"H1-0"	8.2534955078041	7.89627823393895	8.23107212078281	8.02402315044102	8.19624629313084	7.87424688492123	8.10778420740301	8.26474682551977	7.96385630719435	8.27823030204614	8.35599747661125	7.76380494141665	8.28139447412605	8.2901293451068	7.70120574156616	7.29495604719459	8.29130632685071	8.77265648800128
"Znf263"	1.66638163910666	0.634186267475755	0.771126293225862	0.246555838802831	-0.393204460485077	0.413661687074754	-0.672041850719545	0.0962506075882352	0.0832717746646239	-0.23075111937202	-0.374260149424142	0.550199948224236	0.641295921440417	0.834841339917659	1.3412432781128	1.41642294199045	0.798765096472373	-0.43790467363851
"Plekha6"	-1.13608855454666	-1.31764420198641	0.157725848088155	-0.549339572507872	-1.28678878867553	0.0517802911183018	-0.613412309804005	-1.27233902063702	-0.308520607518709	0.0292000795984002	0.542027360886255	0.345765860132342	0.361276759132195	0.0614731433664524	-0.181723676559564	-1.89781658602424	-0.660265028311635	-0.402980531815629
"Igf2r"	-1.90007753365428	-1.4681514947436	-0.325302015139155	-2.88422856072139	-3.05487145481908	-1.20435030678716	-1.66204323367448	-1.4584237911596	-1.97576486212609	-1.3165580609406	-1.26380970673081	-0.695088848509176	0.117319639414077	-1.05837792774809	-0.777581167319923	-1.45260003587156	-0.923018397437254	-0.521887669278659
"Flii"	-0.393101404936239	-0.814511407969032	-0.0412499620956623	-0.515116550748665	-0.378360098761533	-0.780445319187102	-1.47333697827155	-0.871932742608546	-0.702658384636372	-0.332076225675635	-0.574790009772876	0.0330843293593404	-0.181476006173089	-1.04074419562525	-0.184207248379238	-0.88648792301203	-0.523839521109167	-0.356906478782197
